,content,class,species,filename
10599,LeafScan,3849,Morus alba L.,25668.jpg
10600,LeafScan,5634,Celtis australis L.,46674.jpg
10601,LeafScan,4990,Sorbus domestica L.,36177.jpg
10602,LeafScan,59,Rhus coriaria L.,35709.jpg
10603,LeafScan,14524,Silene latifolia Poir.,100030.jpg
10604,LeafScan,3288,Quercus ilex L.,75481.jpg
10605,LeafScan,3958,Phillyrea angustifolia L.,36332.jpg
10606,LeafScan,5124,Populus alba L.,81628.jpg
10607,LeafScan,30195,Laburnum anagyroides Medik.,98900.jpg
10608,LeafScan,3955,Ligustrum vulgare L.,1569.jpg
10609,LeafScan,30040,Cercis siliquastrum L.,23954.jpg
10610,LeafScan,4616,Paliurus spina-christi Mill.,82086.jpg
10611,LeafScan,3549,Glechoma hederacea L.,105838.jpg
10612,LeafScan,3958,Phillyrea angustifolia L.,105578.jpg
10613,LeafScan,30131,Fraxinus excelsior L.,95221.jpg
10614,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,105885.jpg
10615,LeafScan,1329,Corylus avellana L.,15283.jpg
10616,LeafScan,44462,Pittosporum tenuifolium Gaertn.,106689.jpg
10617,LeafScan,3568,Lamium purpureum L.,112698.jpg
10618,LeafScan,5128,Populus nigra L.,103277.jpg
10619,LeafScan,5131,Populus tremula L.,11550.jpg
10620,LeafScan,8524,Acer opalus Mill.,44416.jpg
10621,LeafScan,5623,Tilia cordata Mill.,29901.jpg
10622,LeafScan,1328,Carpinus betulus L.,108586.jpg
10623,LeafScan,30122,Fagus sylvatica L.,6573.jpg
10624,LeafScan,5124,Populus alba L.,79910.jpg
10625,LeafScan,1325,Betula pendula Roth,45430.jpg
10626,LeafScan,30126,Ficus carica L.,75696.jpg
10627,LeafScan,2475,Cornus mas L.,105043.jpg
10628,LeafScan,14803,Tilia platyphyllos Scop.,75388.jpg
10629,LeafScan,1948,Capparis spinosa L.,41130.jpg
10630,LeafScan,7305,Juniperus oxycedrus L.,47008.jpg
10631,LeafScan,3958,Phillyrea angustifolia L.,27388.jpg
10632,LeafScan,54,Cotinus coggygria Scop.,16807.jpg
10633,LeafScan,30713,Quercus palustris Münchh.,55989.jpg
10634,LeafScan,7379,Dryopteris filix-mas (L.) Schott,48489.jpg
10635,LeafScan,1973,Viburnum tinus L.,78777.jpg
10636,LeafScan,30087,Diplotaxis erucoides (L.) DC.,93339.jpg
10637,LeafScan,8523,Acer monspessulanum L.,99994.jpg
10638,LeafScan,3942,Fraxinus angustifolia Vahl,102602.jpg
10639,LeafScan,30040,Cercis siliquastrum L.,78589.jpg
10640,LeafScan,30249,Nerium oleander L.,61741.jpg
10641,LeafScan,3282,Quercus cerris L.,103120.jpg
10642,LeafScan,4996,Sorbus torminalis (L.) Crantz,44341.jpg
10643,LeafScan,2475,Cornus mas L.,18554.jpg
10644,LeafScan,30122,Fagus sylvatica L.,27262.jpg
10645,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,73299.jpg
10646,LeafScan,8523,Acer monspessulanum L.,69896.jpg
10647,LeafScan,5124,Populus alba L.,99897.jpg
10648,LeafScan,5128,Populus nigra L.,13321.jpg
10649,LeafScan,29924,Acer negundo L.,78523.jpg
10650,LeafScan,5602,Daphne cneorum L.,58411.jpg
10651,LeafScan,1842,Buxus sempervirens L.,34769.jpg
10652,LeafScan,1333,Catalpa bignonioides Walter,91253.jpg
10653,LeafScan,8524,Acer opalus Mill.,50705.jpg
10654,LeafScan,30131,Fraxinus excelsior L.,36564.jpg
10655,LeafScan,7315,Ginkgo biloba L.,12648.jpg
10656,LeafScan,2331,Beta vulgaris L.,15392.jpg
10657,LeafScan,3956,Olea europaea L.,66868.jpg
10658,LeafScan,30249,Nerium oleander L.,68364.jpg
10659,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,86719.jpg
10660,LeafScan,13623,Quercus pubescens Willd.,66022.jpg
10661,LeafScan,5124,Populus alba L.,72419.jpg
10662,LeafScan,2689,Euphorbia characias L.,39775.jpg
10663,LeafScan,1329,Corylus avellana L.,35811.jpg
10664,LeafScan,4762,Malus sylvestris Mill.,84243.jpg
10665,LeafScan,54,Cotinus coggygria Scop.,72333.jpg
10666,LeafScan,301,Smyrnium olusatrum L.,40825.jpg
10667,LeafScan,2475,Cornus mas L.,29130.jpg
10668,LeafScan,4763,Crataegus germanica (L.) Kuntze,42187.jpg
10669,LeafScan,1325,Betula pendula Roth,109169.jpg
10670,LeafScan,5634,Celtis australis L.,18668.jpg
10671,LeafScan,6367,Ruscus aculeatus L.,71532.jpg
10672,LeafScan,4996,Sorbus torminalis (L.) Crantz,93374.jpg
10673,LeafScan,30249,Nerium oleander L.,42992.jpg
10674,LeafScan,30728,Lippia triphylla (L'Hér.) Kuntze,14387.jpg
10675,LeafScan,3942,Fraxinus angustifolia Vahl,102657.jpg
10676,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,55573.jpg
10677,LeafScan,1328,Carpinus betulus L.,97297.jpg
10678,LeafScan,1837,Buddleja davidii Franch.,59421.jpg
10679,LeafScan,3750,Laurus nobilis L.,98898.jpg
10680,LeafScan,5602,Daphne cneorum L.,51490.jpg
10681,LeafScan,42933,Photinia serrulata Lindl.,43368.jpg
10682,LeafScan,5602,Daphne cneorum L.,42839.jpg
10683,LeafScan,5602,Daphne cneorum L.,105539.jpg
10684,LeafScan,2848,Colutea arborescens L.,49990.jpg
10685,LeafScan,4617,Rhamnus alaternus L.,27544.jpg
10686,LeafScan,1328,Carpinus betulus L.,52604.jpg
10687,LeafScan,1972,Viburnum opulus L.,4546.jpg
10688,LeafScan,2475,Cornus mas L.,109373.jpg
10689,LeafScan,11,Acer pseudoplatanus L.,18893.jpg
10690,LeafScan,5128,Populus nigra L.,40556.jpg
10691,LeafScan,3296,Quercus rubra L.,81653.jpg
10692,LeafScan,14572,Sorbus intermedia (Ehrh.) Pers.,99139.jpg
10693,LeafScan,54,Cotinus coggygria Scop.,44716.jpg
10694,LeafScan,2648,Arbutus unedo L.,100819.jpg
10695,LeafScan,6367,Ruscus aculeatus L.,31060.jpg
10696,LeafScan,1325,Betula pendula Roth,31525.jpg
10697,LeafScan,3465,Aesculus hippocastanum L.,12619.jpg
10698,LeafScan,4827,Prunus avium (L.) L.,15916.jpg
10699,LeafScan,29924,Acer negundo L.,27048.jpg
10700,LeafScan,3955,Ligustrum vulgare L.,69877.jpg
10701,LeafScan,2776,Amorpha fruticosa L.,52948.jpg
10702,LeafScan,5128,Populus nigra L.,29867.jpg
10703,LeafScan,5128,Populus nigra L.,108211.jpg
10704,LeafScan,3131,Spartium junceum L.,14636.jpg
10705,LeafScan,30195,Laburnum anagyroides Medik.,28898.jpg
10706,LeafScan,5623,Tilia cordata Mill.,73039.jpg
10707,LeafScan,1968,Sambucus nigra L.,60053.jpg
10708,LeafScan,5602,Daphne cneorum L.,36356.jpg
10709,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,32739.jpg
10710,LeafScan,3750,Laurus nobilis L.,29081.jpg
10711,LeafScan,4721,Crataegus monogyna Jacq.,63127.jpg
10712,LeafScan,8524,Acer opalus Mill.,30498.jpg
10713,LeafScan,326,Ilex aquifolium L.,105346.jpg
10714,LeafScan,2689,Euphorbia characias L.,909.jpg
10715,LeafScan,8712,Atriplex prostrata Boucher ex DC.,113029.jpg
10716,LeafScan,4379,Punica granatum L.,92023.jpg
10717,LeafScan,7305,Juniperus oxycedrus L.,92179.jpg
10718,LeafScan,55,Pistacia lentiscus L.,31799.jpg
10719,LeafScan,11,Acer pseudoplatanus L.,60144.jpg
10720,LeafScan,1842,Buxus sempervirens L.,87102.jpg
10721,LeafScan,4616,Paliurus spina-christi Mill.,98419.jpg
10722,LeafScan,30122,Fagus sylvatica L.,111302.jpg
10723,LeafScan,42933,Photinia serrulata Lindl.,541.jpg
10724,LeafScan,3849,Morus alba L.,14726.jpg
10725,LeafScan,4719,Crataegus laevigata (Poir.) DC.,4300.jpg
10726,LeafScan,4714,Crataegus azarolus L.,13057.jpg
10727,LeafScan,14803,Tilia platyphyllos Scop.,109780.jpg
10728,LeafScan,30126,Ficus carica L.,98565.jpg
10729,LeafScan,3956,Olea europaea L.,19791.jpg
10730,LeafScan,4721,Crataegus monogyna Jacq.,63271.jpg
10731,LeafScan,5128,Populus nigra L.,32265.jpg
10732,LeafScan,14872,Ulmus minor Mill.,92056.jpg
10733,LeafScan,3124,Robinia pseudoacacia L.,96544.jpg
10734,LeafScan,5156,Salix fragilis L.,94268.jpg
10735,LeafScan,3958,Phillyrea angustifolia L.,49709.jpg
10736,LeafScan,4721,Crataegus monogyna Jacq.,111803.jpg
10737,LeafScan,14900,Viburnum rhytidophyllum Hemsl. ex F.B.Forbes & Hemsl.,35665.jpg
10738,LeafScan,30087,Diplotaxis erucoides (L.) DC.,48941.jpg
10739,LeafScan,1329,Corylus avellana L.,21735.jpg
10740,LeafScan,5634,Celtis australis L.,108372.jpg
10741,LeafScan,14872,Ulmus minor Mill.,70218.jpg
10742,LeafScan,1948,Capparis spinosa L.,24434.jpg
10743,LeafScan,14872,Ulmus minor Mill.,69620.jpg
10744,LeafScan,4721,Crataegus monogyna Jacq.,62355.jpg
10745,LeafScan,4617,Rhamnus alaternus L.,83434.jpg
10746,LeafScan,3124,Robinia pseudoacacia L.,98085.jpg
10747,LeafScan,29939,Alnus cordata (Loisel.) Duby,47207.jpg
10748,LeafScan,30249,Nerium oleander L.,57214.jpg
10749,LeafScan,5634,Celtis australis L.,39679.jpg
10750,LeafScan,3958,Phillyrea angustifolia L.,68024.jpg
10751,LeafScan,4059,Passiflora caerulea L.,94652.jpg
10752,LeafScan,11,Acer pseudoplatanus L.,75803.jpg
10753,LeafScan,12,Acer saccharinum L.,53347.jpg
10754,LeafScan,5714,Vitex agnus-castus L.,7137.jpg
10755,LeafScan,1948,Capparis spinosa L.,18381.jpg
10756,LeafScan,3956,Olea europaea L.,9509.jpg
10757,LeafScan,54,Cotinus coggygria Scop.,27966.jpg
10758,LeafScan,2631,Diospyros kaki L.f.,20232.jpg
10759,LeafScan,59,Rhus coriaria L.,71555.jpg
10760,LeafScan,1325,Betula pendula Roth,105899.jpg
10761,LeafScan,3958,Phillyrea angustifolia L.,33317.jpg
10762,LeafScan,5156,Salix fragilis L.,87696.jpg
10763,LeafScan,29917,Tilia dasystyla Stev.,101548.jpg
10764,LeafScan,5128,Populus nigra L.,106681.jpg
10765,LeafScan,3750,Laurus nobilis L.,33831.jpg
10766,LeafScan,5124,Populus alba L.,64736.jpg
10767,LeafScan,4763,Crataegus germanica (L.) Kuntze,49197.jpg
10768,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,74324.jpg
10769,LeafScan,3849,Morus alba L.,50461.jpg
10770,LeafScan,30195,Laburnum anagyroides Medik.,55165.jpg
10771,LeafScan,2762,Acacia dealbata Link,12235.jpg
10772,LeafScan,3958,Phillyrea angustifolia L.,94592.jpg
10773,LeafScan,30249,Nerium oleander L.,32115.jpg
10774,LeafScan,6367,Ruscus aculeatus L.,100212.jpg
10775,LeafScan,329,Hedera helix L.,410.jpg
10776,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,104471.jpg
10777,LeafScan,30249,Nerium oleander L.,43398.jpg
10778,LeafScan,30056,Cornus sanguinea L.,63117.jpg
10779,LeafScan,54,Cotinus coggygria Scop.,103821.jpg
10780,LeafScan,5128,Populus nigra L.,25597.jpg
10781,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,110792.jpg
10782,LeafScan,1842,Buxus sempervirens L.,82711.jpg
10783,LeafScan,329,Hedera helix L.,30839.jpg
10784,LeafScan,7305,Juniperus oxycedrus L.,11069.jpg
10785,LeafScan,2631,Diospyros kaki L.f.,13680.jpg
10786,LeafScan,2475,Cornus mas L.,91107.jpg
10787,LeafScan,30394,Symphytum officinale L.,103427.jpg
10788,LeafScan,13623,Quercus pubescens Willd.,77237.jpg
10789,LeafScan,3279,Castanea sativa Mill.,12399.jpg
10790,LeafScan,30249,Nerium oleander L.,110993.jpg
10791,LeafScan,55,Pistacia lentiscus L.,105420.jpg
10792,LeafScan,2475,Cornus mas L.,15838.jpg
10793,LeafScan,3283,Quercus coccifera L.,2772.jpg
10794,LeafScan,4827,Prunus avium (L.) L.,2087.jpg
10795,LeafScan,3849,Morus alba L.,100105.jpg
10796,LeafScan,1968,Sambucus nigra L.,60276.jpg
10797,LeafScan,5128,Populus nigra L.,26010.jpg
10798,LeafScan,4763,Crataegus germanica (L.) Kuntze,110189.jpg
10799,LeafScan,4721,Crataegus monogyna Jacq.,84320.jpg
10800,LeafScan,2918,Gleditsia triacanthos L.,59947.jpg
10801,LeafScan,6383,Smilax aspera L.,108353.jpg
10802,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,80582.jpg
10803,LeafScan,1973,Viburnum tinus L.,14888.jpg
10804,LeafScan,1973,Viburnum tinus L.,5769.jpg
10805,LeafScan,14872,Ulmus minor Mill.,82458.jpg
10806,LeafScan,3505,Juglans nigra L.,97121.jpg
10807,LeafScan,3942,Fraxinus angustifolia Vahl,7079.jpg
10808,LeafScan,2648,Arbutus unedo L.,75831.jpg
10809,LeafScan,3826,Malva moschata L.,9508.jpg
10810,LeafScan,3750,Laurus nobilis L.,10901.jpg
10811,LeafScan,44462,Pittosporum tenuifolium Gaertn.,97484.jpg
10812,LeafScan,7305,Juniperus oxycedrus L.,53524.jpg
10813,LeafScan,7315,Ginkgo biloba L.,110888.jpg
10814,LeafScan,30132,Fraxinus ornus L.,85195.jpg
10815,LeafScan,14872,Ulmus minor Mill.,88625.jpg
10816,LeafScan,2689,Euphorbia characias L.,33515.jpg
10817,LeafScan,1842,Buxus sempervirens L.,16337.jpg
10818,LeafScan,3797,Liriodendron tulipifera L.,73666.jpg
10819,LeafScan,1842,Buxus sempervirens L.,32787.jpg
10820,LeafScan,44462,Pittosporum tenuifolium Gaertn.,92220.jpg
10821,LeafScan,7305,Juniperus oxycedrus L.,103646.jpg
10822,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,10115.jpg
10823,LeafScan,30056,Cornus sanguinea L.,3667.jpg
10824,LeafScan,7305,Juniperus oxycedrus L.,78688.jpg
10825,LeafScan,6367,Ruscus aculeatus L.,85976.jpg
10826,LeafScan,42933,Photinia serrulata Lindl.,20747.jpg
10827,LeafScan,329,Hedera helix L.,9783.jpg
10828,LeafScan,3797,Liriodendron tulipifera L.,21217.jpg
10829,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,97272.jpg
10830,LeafScan,14572,Sorbus intermedia (Ehrh.) Pers.,96980.jpg
10831,LeafScan,4620,Rhamnus cathartica L.,10602.jpg
10832,LeafScan,1837,Buddleja davidii Franch.,86349.jpg
10833,LeafScan,59,Rhus coriaria L.,43633.jpg
10834,LeafScan,7483,Liquidambar styraciflua L.,105031.jpg
10835,LeafScan,5634,Celtis australis L.,59490.jpg
10836,LeafScan,1842,Buxus sempervirens L.,80261.jpg
10837,LeafScan,1329,Corylus avellana L.,6567.jpg
10838,LeafScan,3956,Olea europaea L.,27641.jpg
10839,LeafScan,30249,Nerium oleander L.,46772.jpg
10840,LeafScan,4100,Plantago media L.,26057.jpg
10841,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,38440.jpg
10842,LeafScan,3958,Phillyrea angustifolia L.,44754.jpg
10843,LeafScan,2834,Bituminaria bituminosa (L.) C.H.Stirt.,95983.jpg
10844,LeafScan,3958,Phillyrea angustifolia L.,45861.jpg
10845,LeafScan,4990,Sorbus domestica L.,36605.jpg
10846,LeafScan,30249,Nerium oleander L.,29089.jpg
10847,LeafScan,4762,Malus sylvestris Mill.,25797.jpg
10848,LeafScan,5131,Populus tremula L.,23135.jpg
10849,LeafScan,5634,Celtis australis L.,52222.jpg
10850,LeafScan,329,Hedera helix L.,17433.jpg
10851,LeafScan,7379,Dryopteris filix-mas (L.) Schott,29007.jpg
10852,LeafScan,1101,Helminthotheca echioides (L.) Holub,103768.jpg
10853,LeafScan,3283,Quercus coccifera L.,27794.jpg
10854,LeafScan,2475,Cornus mas L.,17472.jpg
10855,LeafScan,3962,Syringa vulgaris L.,77218.jpg
10856,LeafScan,30040,Cercis siliquastrum L.,22519.jpg
10857,LeafScan,1325,Betula pendula Roth,91003.jpg
10858,LeafScan,3750,Laurus nobilis L.,47705.jpg
10859,LeafScan,13798,Rhus typhina L.,1425.jpg
10860,LeafScan,29939,Alnus cordata (Loisel.) Duby,56289.jpg
10861,LeafScan,1842,Buxus sempervirens L.,50165.jpg
10862,LeafScan,5132,Populus trichocarpa Torr. & A.Gray ex Hook.,111231.jpg
10863,LeafScan,5124,Populus alba L.,46327.jpg
10864,LeafScan,1973,Viburnum tinus L.,22921.jpg
10865,LeafScan,8631,Antirrhinum majus L.,81102.jpg
10866,LeafScan,29924,Acer negundo L.,46732.jpg
10867,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,81383.jpg
10868,LeafScan,13798,Rhus typhina L.,79189.jpg
10869,LeafScan,1968,Sambucus nigra L.,71346.jpg
10870,LeafScan,30056,Cornus sanguinea L.,109320.jpg
10871,LeafScan,3841,Melia azedarach L.,51562.jpg
10872,LeafScan,2858,Coronilla valentina L.,79460.jpg
10873,LeafScan,3962,Syringa vulgaris L.,18873.jpg
10874,LeafScan,1842,Buxus sempervirens L.,111779.jpg
10875,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,90330.jpg
10876,LeafScan,2918,Gleditsia triacanthos L.,41350.jpg
10877,LeafScan,2648,Arbutus unedo L.,87114.jpg
10878,LeafScan,8522,Acer campestre L.,44237.jpg
10879,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,60266.jpg
10880,LeafScan,1973,Viburnum tinus L.,97830.jpg
10881,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,94386.jpg
10882,LeafScan,30126,Ficus carica L.,51886.jpg
10883,LeafScan,8523,Acer monspessulanum L.,79212.jpg
10884,LeafScan,1325,Betula pendula Roth,70204.jpg
10885,LeafScan,4460,Anemone hepatica L.,73308.jpg
10886,LeafScan,5474,Verbascum blattaria L.,58316.jpg
10887,LeafScan,3568,Lamium purpureum L.,66883.jpg
10888,LeafScan,3798,Magnolia grandiflora L.,57466.jpg
10889,LeafScan,30122,Fagus sylvatica L.,1628.jpg
10890,LeafScan,1328,Carpinus betulus L.,53162.jpg
10891,LeafScan,1837,Buddleja davidii Franch.,33958.jpg
10892,LeafScan,2452,Convolvulus althaeoides L.,100369.jpg
10893,LeafScan,14872,Ulmus minor Mill.,76582.jpg
10894,LeafScan,44462,Pittosporum tenuifolium Gaertn.,59742.jpg
10895,LeafScan,3958,Phillyrea angustifolia L.,44426.jpg
10896,LeafScan,30249,Nerium oleander L.,45139.jpg
10897,LeafScan,4617,Rhamnus alaternus L.,53100.jpg
10898,LeafScan,30040,Cercis siliquastrum L.,37745.jpg
10899,LeafScan,2648,Arbutus unedo L.,31827.jpg
10900,LeafScan,5124,Populus alba L.,53363.jpg
10901,LeafScan,4059,Passiflora caerulea L.,12097.jpg
10902,LeafScan,4719,Crataegus laevigata (Poir.) DC.,80164.jpg
10903,LeafScan,3282,Quercus cerris L.,110422.jpg
10904,LeafScan,7315,Ginkgo biloba L.,33188.jpg
10905,LeafScan,30713,Quercus palustris Münchh.,74323.jpg
10906,LeafScan,2648,Arbutus unedo L.,59839.jpg
10907,LeafScan,3797,Liriodendron tulipifera L.,14717.jpg
10908,LeafScan,1328,Carpinus betulus L.,31793.jpg
10909,LeafScan,30249,Nerium oleander L.,1265.jpg
10910,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,15665.jpg
10911,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,83652.jpg
10912,LeafScan,8523,Acer monspessulanum L.,21082.jpg
10913,LeafScan,3942,Fraxinus angustifolia Vahl,105724.jpg
10914,LeafScan,30314,Reseda lutea L.,67246.jpg
10915,LeafScan,2689,Euphorbia characias L.,73913.jpg
10916,LeafScan,4719,Crataegus laevigata (Poir.) DC.,33762.jpg
10917,LeafScan,30131,Fraxinus excelsior L.,48511.jpg
10918,LeafScan,3279,Castanea sativa Mill.,266.jpg
10919,LeafScan,5134,Salix alba L.,53840.jpg
10920,LeafScan,5124,Populus alba L.,14236.jpg
10921,LeafScan,3750,Laurus nobilis L.,89501.jpg
10922,LeafScan,1972,Viburnum opulus L.,10148.jpg
10923,LeafScan,7305,Juniperus oxycedrus L.,81501.jpg
10924,LeafScan,1328,Carpinus betulus L.,71363.jpg
10925,LeafScan,2475,Cornus mas L.,62864.jpg
10926,LeafScan,5634,Celtis australis L.,31084.jpg
10927,LeafScan,3958,Phillyrea angustifolia L.,78804.jpg
10928,LeafScan,1973,Viburnum tinus L.,20172.jpg
10929,LeafScan,1837,Buddleja davidii Franch.,15691.jpg
10930,LeafScan,4617,Rhamnus alaternus L.,108553.jpg
10931,LeafScan,6367,Ruscus aculeatus L.,28022.jpg
10932,LeafScan,14572,Sorbus intermedia (Ehrh.) Pers.,9551.jpg
10933,LeafScan,14872,Ulmus minor Mill.,105871.jpg
10934,LeafScan,29926,Acer platanoides L.,30078.jpg
10935,LeafScan,3465,Aesculus hippocastanum L.,99185.jpg
10936,LeafScan,30040,Cercis siliquastrum L.,4054.jpg
10937,LeafScan,5128,Populus nigra L.,71084.jpg
10938,LeafScan,4620,Rhamnus cathartica L.,57181.jpg
10939,LeafScan,30122,Fagus sylvatica L.,38658.jpg
10940,LeafScan,1837,Buddleja davidii Franch.,34365.jpg
10941,LeafScan,30249,Nerium oleander L.,10309.jpg
10942,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,13818.jpg
10943,LeafScan,1328,Carpinus betulus L.,66443.jpg
10944,LeafScan,30126,Ficus carica L.,4261.jpg
10945,LeafScan,6367,Ruscus aculeatus L.,77678.jpg
10946,LeafScan,30381,Sorbus aria (L.) Crantz,160.jpg
10947,LeafScan,3288,Quercus ilex L.,67507.jpg
10948,LeafScan,59,Rhus coriaria L.,58753.jpg
10949,LeafScan,3962,Syringa vulgaris L.,22246.jpg
10950,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,54372.jpg
10951,LeafScan,42933,Photinia serrulata Lindl.,88802.jpg
10952,LeafScan,2689,Euphorbia characias L.,104640.jpg
10953,LeafScan,4762,Malus sylvestris Mill.,11320.jpg
10954,LeafScan,13623,Quercus pubescens Willd.,50666.jpg
10955,LeafScan,1328,Carpinus betulus L.,83502.jpg
10956,LeafScan,14872,Ulmus minor Mill.,102905.jpg
10957,LeafScan,7305,Juniperus oxycedrus L.,97131.jpg
10958,LeafScan,2689,Euphorbia characias L.,87490.jpg
10959,LeafScan,32422,Perovskia atriplicifolia Benth.,35376.jpg
10960,LeafScan,8522,Acer campestre L.,36986.jpg
10961,LeafScan,1973,Viburnum tinus L.,74390.jpg
10962,LeafScan,5124,Populus alba L.,1122.jpg
10963,LeafScan,6367,Ruscus aculeatus L.,78902.jpg
10964,LeafScan,3955,Ligustrum vulgare L.,73078.jpg
10965,LeafScan,3282,Quercus cerris L.,53261.jpg
10966,LeafScan,2689,Euphorbia characias L.,9336.jpg
10967,LeafScan,30056,Cornus sanguinea L.,23768.jpg
10968,LeafScan,30056,Cornus sanguinea L.,11694.jpg
10969,LeafScan,5156,Salix fragilis L.,39125.jpg
10970,LeafScan,30126,Ficus carica L.,69125.jpg
10971,LeafScan,3279,Castanea sativa Mill.,28316.jpg
10972,LeafScan,7305,Juniperus oxycedrus L.,10791.jpg
10973,LeafScan,30283,Pistacia terebinthus L.,23260.jpg
10974,LeafScan,30308,Quercus robur L.,37845.jpg
10975,LeafScan,3505,Juglans nigra L.,62166.jpg
10976,LeafScan,3288,Quercus ilex L.,55624.jpg
10977,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,53255.jpg
10978,LeafScan,4827,Prunus avium (L.) L.,18478.jpg
10979,LeafScan,3942,Fraxinus angustifolia Vahl,14216.jpg
10980,LeafScan,6367,Ruscus aculeatus L.,33820.jpg
10981,LeafScan,30728,Lippia triphylla (L'Hér.) Kuntze,100968.jpg
10982,LeafScan,30249,Nerium oleander L.,32817.jpg
10983,LeafScan,1973,Viburnum tinus L.,71005.jpg
10984,LeafScan,3958,Phillyrea angustifolia L.,62874.jpg
10985,LeafScan,7305,Juniperus oxycedrus L.,60039.jpg
10986,LeafScan,1325,Betula pendula Roth,85119.jpg
10987,LeafScan,6383,Smilax aspera L.,88857.jpg
10988,LeafScan,1331,Ostrya carpinifolia Scop.,13772.jpg
10989,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,26466.jpg
10990,LeafScan,14872,Ulmus minor Mill.,20370.jpg
10991,LeafScan,3849,Morus alba L.,25305.jpg
10992,LeafScan,3283,Quercus coccifera L.,73996.jpg
10993,LeafScan,30325,Rosmarinus officinalis L.,93432.jpg
10994,LeafScan,5128,Populus nigra L.,69305.jpg
10995,LeafScan,1842,Buxus sempervirens L.,2359.jpg
10996,LeafScan,3279,Castanea sativa Mill.,22101.jpg
10997,LeafScan,4369,Primula veris L.,90300.jpg
10998,LeafScan,4617,Rhamnus alaternus L.,58822.jpg
10999,LeafScan,2918,Gleditsia triacanthos L.,85617.jpg
11000,LeafScan,2631,Diospyros kaki L.f.,8834.jpg
11001,LeafScan,3956,Olea europaea L.,58699.jpg
11002,LeafScan,59,Rhus coriaria L.,41260.jpg
11003,LeafScan,59,Rhus coriaria L.,64126.jpg
11004,LeafScan,14872,Ulmus minor Mill.,799.jpg
11005,LeafScan,3750,Laurus nobilis L.,10157.jpg
11006,LeafScan,1234,Sonchus tenerrimus L.,11774.jpg
11007,LeafScan,59,Rhus coriaria L.,4346.jpg
11008,LeafScan,2648,Arbutus unedo L.,29720.jpg
11009,LeafScan,2648,Arbutus unedo L.,73802.jpg
11010,LeafScan,1467,Albizia julibrissin Durazz.,42745.jpg
11011,LeafScan,2918,Gleditsia triacanthos L.,106494.jpg
11012,LeafScan,14803,Tilia platyphyllos Scop.,4923.jpg
11013,LeafScan,30332,Salvia officinalis L.,94803.jpg
11014,LeafScan,326,Ilex aquifolium L.,4980.jpg
11015,LeafScan,7305,Juniperus oxycedrus L.,82848.jpg
11016,LeafScan,30122,Fagus sylvatica L.,27275.jpg
11017,LeafScan,4617,Rhamnus alaternus L.,51238.jpg
11018,LeafScan,5124,Populus alba L.,98420.jpg
11019,LeafScan,4616,Paliurus spina-christi Mill.,24095.jpg
